"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"ISTITUTO COMPRENSIVO TRENTO 6";"SCUOLA PRIMARIA ""A. SCHMID"" CRISTO RE TRENTO";;"A carattere statale/provinciale";"CHIARA GHETTA";;;"Via Schmid, 4 38121";TRENTO;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;TNEE85802D
"ISTITUTO COMPRENSIVO ALA ""Antonio Bresciani""";"SCUOLA PRIMARIA ""A. BETTA"" ALA";;"A carattere statale/provinciale";"MAURA MAINO";;;"Via Betta, 9 38061";ALA;0464/671027;0464/674138;ic.ala@pec.provincia.tn.it;dir.ic.ala@scuole.provincia.tn.it;segr.ic.ala@scuole.provincia.tn.it;https://www.istitutocomprensivoala.it;TNEE84801T
"ISTITUTO DI ISTRUZIONE ""La Rosa Bianca"" - CAVALESE";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO - PREDAZZO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Corso Degasperi, 14 38037";PREDAZZO;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;TNTD001011
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"CARLO ZANETTI";;;"Via Ponte Alto, 2/1 38121";TRENTO;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;TNIC82000X
"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE";;"A carattere statale/provinciale";"GIULIO BERTOLDI";;;"Via XXIV Maggio, 7 38051";"BORGO VALSUGANA";0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;TNTD002505
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" - RIVA DEL GARDA";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"PAOLO CHINCARINI";;;"Viale Dei Tigli, 43 38066";"RIVA DEL GARDA";0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;https://www.g-floriani.it;TNTD00801Q
"ISTITUTO COMPRENSIVO VILLA LAGARINA";"SCUOLA PRIMARIA ""L. VICENTINI"" NOMI";;"A carattere statale/provinciale";"TIZIANA CHEMOTTI";;;"Via Romani, 12 38060";NOMI;0464/411312;0464/411705;ic.villalagarina@pec.provincia.tn.it;dir.ic.villalagarina@scuole.provincia.tn.it;segr.ic.villalagarina@scuole.provincia.tn.it;https://www.icvillalagarina.it;TNEE84606B
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Localita Lausen, 14 38050";"CANAL SAN BOVO";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;TNEE81001B
"ISTITUTO COMPRENSIVO RIVA 2 ""L. Pizzini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MAURIZIO CAPRONI";;;"Piazza Contini, 8 38066";"RIVA DEL GARDA";0464/552170;0464/520789;ic.riva2@pec.provincia.tn.it;dir.ic.riva2@scuole.provincia.tn.it;segr.ic.riva2@scuole.provincia.tn.it;https://www.riva2.it;TNIC84200R
"ISTITUTO COMPRENSIVO LAVIS";"SCUOLA PRIMARIA ""A. FRANK"" ZAMBANA";;"A carattere statale/provinciale";"FRANCESCA LASARACINA";;;"Piazza SS Filippo e Giacomo, 1 38010";"TERRE D'ADIGE";0461/246535;0461/242955;ic.lavis@pec.provincia.tn.it;dir.ic.lavis@scuole.provincia.tn.it;segr.ic.lavis@scuole.provincia.tn.it;https://www.iclavis.it;TNEE825037
"ISTITUTO COMPRENSIVO STRIGNO E TESINO";"SCUOLA PRIMARIA VILLA AGNEDO";;"A carattere statale/provinciale";"GIULIANA SIGHEL";;;"Via Dei Molini - Agnedo, 36 38059";"CASTEL IVANO";0461/762046;0461/763409;ic.strignotesino@pec.provincia.tn.it;dir.ic.strignoetesino@scuole.provincia.tn.it;segr.ic.strignoetesino@scuole.provincia.tn.it;https://www.icstrignoetesino.it;TNEE80107V
"ISTITUTO COMPRENSIVO MEZZOLOMBARDO - PAGANELLA";"SCUOLA SECONDARIA DI PRIMO GRADO SPORMAGGIORE";;"A carattere statale/provinciale";"CINZIA CASNA";;;"Via Alt Spaur, 5 38010";SPORMAGGIORE;0461/601125;0461/601125;ic.mezzolombardo@pec.provincia.tn.it;dir.ic.mezzolombardo@scuole.provincia.tn.it;segr.ic.mezzolombardo@scuole.provincia.tn.it;https://icmezzolombardopaganella.edu.it;TNMM82404B
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via Delle Fonti - Transacqua, 10 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;TNTD170007
"ISTITUTO DI ISTRUZIONE ""M. Martini"" - MEZZOLOMBARDO";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"VALENTINA ZANOLLA";;;"Via Perlasca, 4 38017";MEZZOLOMBARDO;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;TNCT70400V
"ISTITUTO COMPRENSIVO TRENTO 6";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"CHIARA GHETTA";;;"Corso Buonarroti, 50 38122";TRENTO;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;TNIC85800A
"ISTITUTO COMPRENSIVO MORI";"SCUOLA PRIMARIA RONZO CHIENIS";;"A carattere statale/provinciale";"MASSIMILIANO LATINO";;;"Via Del Car, 38 38060";RONZO-CHIENIS;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;https://www.icmori.it/;TNEE84903Q
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""";"SCUOLA SECONDARIA DI PRIMO GRADO ""ARGENTARIO"" TRENTO";;"A carattere statale/provinciale";"CARLO ZANETTI";;;"Via Ponte Alto, 2/1 38121";TRENTO;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;TNMM820011
"ISTITUTO COMPRENSIVO CAVALESE";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ROBERTO TROLLI";;;"Piazza Verdi, 6 38033";CAVALESE;0462/340314;0462/342294;ic.cavalese@pec.provincia.tn.it;dir.cavalese@scuole.provincia.tn.it;segr.cavalese@scuole.provincia.tn.it;https://www.iccavalese.it;TNIC809005
"ISTITUTO COMPRENSIVO VIGOLO VATTARO";"SCUOLA PRIMARIA ""A. FOGAZZARO"" VATTARO";;"A carattere statale/provinciale";"GABRIELLA VITALE";;;"Via Venezia - Bosentino, 12/A 38049";"ALTOPIANO DELLA VIGOLANA";0461/848878;0461/845217;ic.vigolovattaro@pec.provincia.tn.it;dir.vigolovattaro@scuole.provincia.tn.it;segr.vigolovattaro@scuole.provincia.tn.it;https://www.icvigolovattaro.it;TNEE803029
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""B. ZANETEL"" S.MARTINO DI CASTROZZA";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via Laghetto - San Martino Di Castrozza, 28 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;TNEE81006L
"ISTITUTO DI ISTRUZIONE ""La Rosa Bianca"" - CAVALESE";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Gandhi, 1 38033";CAVALESE;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;TNPS001015
"ISTITUTO COMPRENSIVO CEMBRA";"SCUOLA PRIMARIA ""P. MARCONI"" FAVER";;"A carattere statale/provinciale";"STEFANO CHESINI";;;"Via Campagna - Faver, 1 38030";ALTAVALLE;0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;TNEE82202P
"ISTITUTO COMPRENSIVO GIUDICARIE ESTERIORI";"SCUOLA PRIMARIA FIAVE'";;"A carattere statale/provinciale";"BRUNO GENTILINI";;;"Via De Gasperi,   38075";FIAVE';0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;TNEE83703D
"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"GIULIO BERTOLDI";;;"Via XXIV Maggio, 7 38051";"BORGO VALSUGANA";0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;TNTD00201R
"ISTITUTO COMPRENSIVO GIUDICARIE ESTERIORI";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PRATI"" PONTE ARCHE";;"A carattere statale/provinciale";"BRUNO GENTILINI";;;"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore, 14 38070";"COMANO TERME";0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;TNMM83701A
"ISTITUTO COMPRENSIVO VALLE DEI LAGHI - DRO";"SCUOLA PRIMARIA TERLAGO";;"A carattere statale/provinciale";"ALESSANDRO FABRIS";;;"Via Degasperi - Terlago, 5 38070";VALLELAGHI;0461/864026;0461/340648;ic.valledeilaghi@pec.provincia.tn.it;dir.ic.valledeilaghi@scuole.provincia.tn.it;segr.ic.valledeilaghi@scuole.provincia.tn.it;https://www.icvalledeilaghidro.it;TNEE84402G
"ISTITUTO COMPRENSIVO PERGINE 2 ""C. Freinet""";"SCUOLA PRIMARIA SUSA'";;"A carattere statale/provinciale";"STEFANO MORELATO";;;"Via Don Sopperra, 61 38057";"PERGINE VALSUGANA";0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;TNEE81503L
"ISTITUTO COMPRENSIVO PERGINE 1";"SCUOLA PRIMARIA ZIVIGNAGO";;"A carattere statale/provinciale";"DANIELA FRUET";;;"Via Dei Spiazzi, 3 38057";"PERGINE VALSUGANA";0461/532261;0461/533167;ic.pergine1@pec.provincia.tn.it;dir.ic.pergine1@scuole.provincia.tn.it;segr.ic.pergine1@scuole.provincia.tn.it;https://www.icpergine1.it/;TNEE814071
"ISTITUTO COMPRENSIVO VILLA LAGARINA";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. FRANK"" VILLA LAGARINA";;"A carattere statale/provinciale";"TIZIANA CHEMOTTI";;;"Via Stockstadt Am Rhein, 3 38060";"VILLA LAGARINA";0464/411312;0464/411705;ic.villalagarina@pec.provincia.tn.it;dir.ic.villalagarina@scuole.provincia.tn.it;segr.ic.villalagarina@scuole.provincia.tn.it;https://www.icvillalagarina.it;TNMM846015
"ISTITUTO COMPRENSIVO CENTRO VALSUGANA";"SCUOLA SECONDARIA DI PRIMO GRADO ""M. POLA"" RONCEGNO TERME";;"A carattere statale/provinciale";"LOREDANA MONTANARO";;;"Via Don Meggio, 2/A 38050";"RONCEGNO TERME";0461/764581;0461/771046;ic.centrovalsugana@pec.provincia.tn.it;dir.ic.centrovalsugana@scuole.provincia.tn.it;segr.ic.centrovalsugana@scuole.provincia.tn.it;https://www.iccentrovalsugana.it;TNMM81302V
"ISTITUTO COMPRENSIVO GIUDICARIE ESTERIORI";"SCUOLA PRIMARIA ""SAN G. BOSCO"" S.LORENZO IN BANALE";;"A carattere statale/provinciale";"BRUNO GENTILINI";;;"Via di Prato - San Lorenzo, 15/A 38078";"SAN LORENZO DORSINO";0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;TNEE83705G
"ISTITUTO TECNICO TECNOLOGICO ""G. Marconi"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"DANIELA DEPENTORI";;;"Via Monti, 1 38068";ROVERETO;0464/411400;0464/419130;marconi@pec.provincia.tn.it;dir.itimarconi@scuole.provincia.tn.it;segr.itimarconi@scuole.provincia.tn.it;https://www.marconirovereto.it;TNTF02000G
"ISTITUTO COMPRENSIVO LAVIS";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS";;"A carattere statale/provinciale";"FRANCESCA LASARACINA";;;"Via Sette, 13/A 38015";LAVIS;0461/246535;0461/242955;ic.lavis@pec.provincia.tn.it;dir.ic.lavis@scuole.provincia.tn.it;segr.ic.lavis@scuole.provincia.tn.it;https://www.iclavis.it;TNMM825014
"ISTITUTO DI ISTRUZIONE ""M. Martini"" - MEZZOLOMBARDO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"VALENTINA ZANOLLA";;;"Via Perlasca, 4 38017";MEZZOLOMBARDO;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;TNTD00301L
"ISTITUTO COMPRENSIVO TRENTO 6";"SCUOLA PRIMARIA CADINE";;"A carattere statale/provinciale";"CHIARA GHETTA";;;"Via di Coltura, 7 38123";TRENTO;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;TNEE85804G
"ISTITUTO TECNICO TECNOLOGICO ""G. Marconi"" - ROVERETO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"DANIELA DEPENTORI";;;"Via Monti, 1 38068";ROVERETO;0464/411400;0464/419130;marconi@pec.provincia.tn.it;dir.itimarconi@scuole.provincia.tn.it;segr.itimarconi@scuole.provincia.tn.it;https://www.marconirovereto.it;TNTF02000G
"ISTITUTO COMPRENSIVO PERGINE 2 ""C. Freinet""";"SCUOLA SECONDARIA DI PRIMO GRADO ""T. GARBARI"" PERGINE VALSUGANA";;"A carattere statale/provinciale";"STEFANO MORELATO";;;"Via Amstetten, 4 38057";"PERGINE VALSUGANA";0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;TNMM81501D
"ISTITUTO COMPRENSIVO ALTA VAL DI SOLE";"SCUOLA PRIMARIA PASSO TONALE";;"A carattere statale/provinciale";"FRANCO VANIN";;;"Via Nazionale, 12/C 38029";VERMIGLIO;0364/903859;0463/750043;ic.altavaldisole@pec.provincia.tn.it;dir.icaltavaldisole@scuole.provincia.tn.it;segr.icaltavaldisole@scuole.provincia.tn.it;https://www.icaltavaldisole.it;TNEE83207E
"ISTITUTO COMPRENSIVO CENTRO VALSUGANA";"SCUOLA PRIMARIA MARTER";;"A carattere statale/provinciale";"LOREDANA MONTANARO";;;"Via Della Chiesa, 14 38050";"RONCEGNO TERME";0461/764581;0461/771046;ic.centrovalsugana@pec.provincia.tn.it;dir.ic.centrovalsugana@scuole.provincia.tn.it;segr.ic.centrovalsugana@scuole.provincia.tn.it;https://www.iccentrovalsugana.it;TNEE813086
"COLLEGIO ARCIVESCOVILE DAME INGLESI - ROVERETO";"SCUOLA SECONDARIA DI PRIMO GRADO ARCIVESCOVILE DAME INGLESI ROVERETO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Corso Bettini, 31 38068";ROVERETO;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TN1M00200X
"ISTITUTO COMPRENSIVO TRENTO 6";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. MANZONI"" TRENTO";;"A carattere statale/provinciale";"CHIARA GHETTA";;;"Corso Buonarroti, 50 38122";TRENTO;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;TNMM85801B
"ISTITUTO COMPRENSIVO VIGOLO VATTARO";"SCUOLA PRIMARIA ""DON T. SEGNANA"" CENTA SAN NICOLO'";;"A carattere statale/provinciale";"GABRIELLA VITALE";;;"Via Don Rossi - Centa San Nicolo, 4 38049";"ALTOPIANO DELLA VIGOLANA";0461/848878;0461/845217;ic.vigolovattaro@pec.provincia.tn.it;dir.vigolovattaro@scuole.provincia.tn.it;segr.vigolovattaro@scuole.provincia.tn.it;https://www.icvigolovattaro.it;TNEE80303A
"ISTITUTO COMPRENSIVO CEMBRA";"SCUOLA PRIMARIA ""P. SARTORI"" SOVER";;"A carattere statale/provinciale";"STEFANO CHESINI";;;"Piazza S Lorenzo, 10 38048";SOVER;0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;TNEE822081
"ISTITUTO COMPRENSIVO CEMBRA";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. VIELMETTI"" CEMBRA";;"A carattere statale/provinciale";"STEFANO CHESINI";;;"Via Negritelle - Cembra, 1 38034";"CEMBRA LISIGNAGO";0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;TNMM82201L
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA SECONDARIA DI PRIMO GRADO ""V. VIELMETTI"" DENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Colle Verde, 3 38010";DENNO;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;TNMM82901B
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. e G. Fontana"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"GIUSEPPE SANTOLI";;;"Via Del Teatro, 4 38068";ROVERETO;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;https://www.fgfontana.eu;TNTD020009
"LICEO ""A. Rosmini"" - TRENTO";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"PATRIZIA VISCONTI";;;"Via Malfatti, 2 38122";TRENTO;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;TNCT70500P
"ISTITUTO COMPRENSIVO PERGINE 2 ""C. Freinet""";"SCUOLA PRIMARIA MADRANO";;"A carattere statale/provinciale";"STEFANO MORELATO";;;"Via D Oltrefersina, 149 38057";"PERGINE VALSUGANA";0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;TNEE81504N
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""";"SCUOLA PRIMARIA CASA SERENA";;"A carattere statale/provinciale";"CARLO ZANETTI";;;"Via Alle Campanelle, 23 38121";TRENTO;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;TNEE820023
"COLLEGIO ARCIVESCOVILE DAME INGLESI - ROVERETO";"SCUOLA PRIMARIA ARCIVESCOVILE DAME INGLESI ROVERETO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Corso Bettini, 31 38068";ROVERETO;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TN1E006002
"ISTITUTO COMPRENSIVO MEZZOCORONA";"SCUOLA PRIMARIA GRUMO";;"A carattere statale/provinciale";"PAOLA SIGMUND";;;"Via Marconi, 65 38010";"SAN MICHELE ALL'ADIGE";0461/605409;0461/605142;ic.mezzocorona@pec.provincia.tn.it;dir.ic.mezzocorona@scuole.provincia.tn.it;segr.ic.mezzocorona@scuole.provincia.tn.it;https://www.icmezzocorona.it;TNEE82301D
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Via Dante, 41 38068";ROVERETO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;https://www.roveretoest.it;TNEE85302A
"ISTITUTO COMPRENSIVO VIGOLO VATTARO";"SCUOLA SECONDARIA DI PRIMO GRADO VIGOLO VATTARO";;"A carattere statale/provinciale";"GABRIELLA VITALE";;;"Via Garibaldi - Vigolo Vattaro, 8 38049";"ALTOPIANO DELLA VIGOLANA";0461/848878;0461/845217;ic.vigolovattaro@pec.provincia.tn.it;dir.vigolovattaro@scuole.provincia.tn.it;segr.vigolovattaro@scuole.provincia.tn.it;https://www.icvigolovattaro.it;TNMM803017
"COLLEGIO ARCIVESCOVILE C.ENDRICI - TRENTO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;Paritaria/equiparata;"CHRISTIAN BONAZZA";"BRUNO DAVES";;"Via Monsignor  Endrici, 23 38122";TRENTO;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;TNTD37500F
"ISTITUTO COMPRENSIVO TRENTO 2 ""J. A. Comenius""";"SCUOLA PRIMARIA ""E. BERNARDI"" COGNOLA";;"A carattere statale/provinciale";"CARLO ZANETTI";;;"Via Ponte Alto, 2/1 38121";TRENTO;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;TNEE820012
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA VIGO TON";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Piazza Guardi, 7 38010";TON;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;TNEE82905L
"ISTITUTO COMPRENSIVO MEZZOCORONA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PAOLA SIGMUND";;;"Via Fornai, 1 38016";MEZZOCORONA;0461/605409;0461/605142;ic.mezzocorona@pec.provincia.tn.it;dir.ic.mezzocorona@scuole.provincia.tn.it;segr.ic.mezzocorona@scuole.provincia.tn.it;https://www.icmezzocorona.it;TNIC82300B
"ISTITUTO DI ISTRUZIONE ""La Rosa Bianca"" - CAVALESE";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"MARCO FELICETTI";;;"Via Gandhi, 1 38033";CAVALESE;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;TNCT710006
"ISTITUTO COMPRENSIVO RIVA 2 ""L. Pizzini""";"SCUOLA PRIMARIA ""O. LUCCHI"" TENNO";;"A carattere statale/provinciale";"MAURIZIO CAPRONI";;;"Via dei laghi, 47 38060";TENNO;0464/552170;0464/520789;ic.riva2@pec.provincia.tn.it;dir.ic.riva2@scuole.provincia.tn.it;segr.ic.riva2@scuole.provincia.tn.it;https://www.riva2.it;TNEE84202X
"ISTITUTO DI ISTRUZIONE ""M. Martini"" - MEZZOLOMBARDO";"LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE";;"A carattere statale/provinciale";"VALENTINA ZANOLLA";;;"Via Perlasca, 4 38017";MEZZOLOMBARDO;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;TNPS00301R
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. e G. Fontana"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE";;"A carattere statale/provinciale";"GIUSEPPE SANTOLI";;;"Via Del Teatro, 4 38068";ROVERETO;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;https://www.fgfontana.eu;TNTD02050P
"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"GIULIO BERTOLDI";;;"Via XXIV Maggio, 7 38051";"BORGO VALSUGANA";0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;TNPS002011
