istituto principale;scuola;tipo istituto;tipo gestione;dirigente;direttore;coordinatore pedagogico;indirizzo;comune;telefono;fax;email istituto;email dirigenza;email segreteria;sito web;codice miur
istituto comprensivo aldeno mattarello;scuola primaria cimone;;a carattere statale/provinciale;michele ruele;;;frazione petrolli, 37 38060;cimone;0461/855215;0464/946007;ic.aldeno-mattarello@pec.provincia.tn.it;dir.aldeno.mattarello@scuole.provincia.tn.it;segr.aldeno.mattarello@scuole.provincia.tn.it;https://www.icaldenomattarello.it;tnee82103x
istituto comprensivo trento 6;"scuola primaria ""a. schmid"" cristo re trento";;a carattere statale/provinciale;chiara ghetta;;;via schmid, 4 38121;trento;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;tnee85802d
"istituto comprensivo ala ""antonio bresciani""";"scuola primaria ""a. betta"" ala";;a carattere statale/provinciale;maura maino;;;via betta, 9 38061;ala;0464/671027;0464/674138;ic.ala@pec.provincia.tn.it;dir.ic.ala@scuole.provincia.tn.it;segr.ic.ala@scuole.provincia.tn.it;https://www.istitutocomprensivoala.it;tnee84801t
"istituto di istruzione ""la rosa bianca"" - cavalese";istituto tecnico per il settore economico - predazzo;;a carattere statale/provinciale;marco felicetti;;;corso degasperi, 14 38037;predazzo;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;tntd001011
"istituto comprensivo trento 2 ""j. a. comenius""";;istituzione scolastica e formativa;a carattere statale/provinciale;carlo zanetti;;;via ponte alto, 2/1 38121;trento;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;tnic82000x
"istituto di istruzione ""a. degasperi"" - borgo valsugana";istituto tecnico per il settore tecnologico serale;;a carattere statale/provinciale;giulio bertoldi;;;via xxiv maggio, 7 38051;borgo valsugana;0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;tntd002505
"istituto tecnico economico e tecnologico ""g. floriani"" - riva del garda";istituto tecnico per il settore tecnologico;;a carattere statale/provinciale;paolo chincarini;;;viale dei tigli, 43 38066;riva del garda;0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;https://www.g-floriani.it;tntd00801q
istituto comprensivo villa lagarina;"scuola primaria ""l. vicentini"" nomi";;a carattere statale/provinciale;tiziana chemotti;;;via romani, 12 38060;nomi;0464/411312;0464/411705;ic.villalagarina@pec.provincia.tn.it;dir.ic.villalagarina@scuole.provincia.tn.it;segr.ic.villalagarina@scuole.provincia.tn.it;https://www.icvillalagarina.it;tnee84606b
istituto comprensivo di scuola primaria e secondaria di primiero;"scuola primaria ""f. loss"" canal san bovo";;a carattere statale/provinciale;maria prodi;;;localita lausen, 14 38050;canal san bovo;0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;tnee81001b
"istituto comprensivo riva 2 ""l. pizzini""";;istituzione scolastica e formativa;a carattere statale/provinciale;maurizio caproni;;;piazza contini, 8 38066;riva del garda;0464/552170;0464/520789;ic.riva2@pec.provincia.tn.it;dir.ic.riva2@scuole.provincia.tn.it;segr.ic.riva2@scuole.provincia.tn.it;https://www.riva2.it;tnic84200r
istituto comprensivo lavis;"scuola primaria ""a. frank"" zambana";;a carattere statale/provinciale;francesca lasaracina;;;piazza ss filippo e giacomo, 1 38010;terre d'adige;0461/246535;0461/242955;ic.lavis@pec.provincia.tn.it;dir.ic.lavis@scuole.provincia.tn.it;segr.ic.lavis@scuole.provincia.tn.it;https://www.iclavis.it;tnee825037
istituto comprensivo strigno e tesino;scuola primaria villa agnedo;;a carattere statale/provinciale;giuliana sighel;;;via dei molini - agnedo, 36 38059;castel ivano;0461/762046;0461/763409;ic.strignotesino@pec.provincia.tn.it;dir.ic.strignoetesino@scuole.provincia.tn.it;segr.ic.strignoetesino@scuole.provincia.tn.it;https://www.icstrignoetesino.it;tnee80107v
istituto comprensivo mezzolombardo - paganella;scuola secondaria di primo grado spormaggiore;;a carattere statale/provinciale;cinzia casna;;;via alt spaur, 5 38010;spormaggiore;0461/601125;0461/601125;ic.mezzolombardo@pec.provincia.tn.it;dir.ic.mezzolombardo@scuole.provincia.tn.it;segr.ic.mezzolombardo@scuole.provincia.tn.it;https://icmezzolombardopaganella.edu.it;tnmm82404b
istituto comprensivo di scuola primaria e secondaria di primiero;istituto tecnico per il settore tecnologico;;a carattere statale/provinciale;maria prodi;;;via delle fonti - transacqua, 10 38054;primiero san martino di castrozza;0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;tntd170007
"istituto di istruzione ""m. martini"" - mezzolombardo";educazione per adulti relativa al primo ciclo;;a carattere statale/provinciale;valentina zanolla;;;via perlasca, 4 38017;mezzolombardo;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;tnct70400v
istituto comprensivo trento 6;;istituzione scolastica e formativa;a carattere statale/provinciale;chiara ghetta;;;corso buonarroti, 50 38122;trento;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;tnic85800a
istituto comprensivo mori;scuola primaria ronzo chienis;;a carattere statale/provinciale;massimiliano latino;;;via del car, 38 38060;ronzo-chienis;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;https://www.icmori.it/;tnee84903q
"istituto comprensivo trento 2 ""j. a. comenius""";"scuola secondaria di primo grado ""argentario"" trento";;a carattere statale/provinciale;carlo zanetti;;;via ponte alto, 2/1 38121;trento;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;tnmm820011
istituto comprensivo cavalese;;istituzione scolastica e formativa;a carattere statale/provinciale;roberto trolli;;;piazza verdi, 6 38033;cavalese;0462/340314;0462/342294;ic.cavalese@pec.provincia.tn.it;dir.cavalese@scuole.provincia.tn.it;segr.cavalese@scuole.provincia.tn.it;https://www.iccavalese.it;tnic809005
istituto comprensivo vigolo vattaro;"scuola primaria ""a. fogazzaro"" vattaro";;a carattere statale/provinciale;gabriella vitale;;;via venezia - bosentino, 12/a 38049;altopiano della vigolana;0461/848878;0461/845217;ic.vigolovattaro@pec.provincia.tn.it;dir.vigolovattaro@scuole.provincia.tn.it;segr.vigolovattaro@scuole.provincia.tn.it;https://www.icvigolovattaro.it;tnee803029
istituto comprensivo di scuola primaria e secondaria di primiero;"scuola primaria ""b. zanetel"" s.martino di castrozza";;a carattere statale/provinciale;maria prodi;;;via laghetto - san martino di castrozza, 28 38054;primiero san martino di castrozza;0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;tnee81006l
"istituto di istruzione ""la rosa bianca"" - cavalese";liceo scientifico;;a carattere statale/provinciale;marco felicetti;;;via gandhi, 1 38033;cavalese;0462/341449;0462/248071;weisserose@pec.provincia.tn.it;dir.iicavalese@scuole.provincia.tn.it;segr.iicavalese@scuole.provincia.tn.it;https://www.scuolefiemme.tn.it;tnps001015
istituto comprensivo cembra;"scuola primaria ""p. marconi"" faver";;a carattere statale/provinciale;stefano chesini;;;via campagna - faver, 1 38030;altavalle;0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;tnee82202p
istituto comprensivo giudicarie esteriori;scuola primaria fiave';;a carattere statale/provinciale;bruno gentilini;;;via de gasperi,   38075;fiave';0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;tnee83703d
"istituto di istruzione ""a. degasperi"" - borgo valsugana";istituto tecnico per il settore economico;;a carattere statale/provinciale;giulio bertoldi;;;via xxiv maggio, 7 38051;borgo valsugana;0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;tntd00201r
istituto comprensivo giudicarie esteriori;"scuola secondaria di primo grado ""g. prati"" ponte arche";;a carattere statale/provinciale;bruno gentilini;;;via s giovanni bosco - ponte arche - bleggio inferiore, 14 38070;comano terme;0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;tnmm83701a
istituto comprensivo valle dei laghi - dro;scuola primaria terlago;;a carattere statale/provinciale;alessandro fabris;;;via degasperi - terlago, 5 38070;vallelaghi;0461/864026;0461/340648;ic.valledeilaghi@pec.provincia.tn.it;dir.ic.valledeilaghi@scuole.provincia.tn.it;segr.ic.valledeilaghi@scuole.provincia.tn.it;https://www.icvalledeilaghidro.it;tnee84402g
"istituto comprensivo pergine 2 ""c. freinet""";scuola primaria susa';;a carattere statale/provinciale;stefano morelato;;;via don sopperra, 61 38057;pergine valsugana;0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;tnee81503l
istituto comprensivo pergine 1;scuola primaria zivignago;;a carattere statale/provinciale;daniela fruet;;;via dei spiazzi, 3 38057;pergine valsugana;0461/532261;0461/533167;ic.pergine1@pec.provincia.tn.it;dir.ic.pergine1@scuole.provincia.tn.it;segr.ic.pergine1@scuole.provincia.tn.it;https://www.icpergine1.it/;tnee814071
istituto comprensivo villa lagarina;"scuola secondaria di primo grado ""a. frank"" villa lagarina";;a carattere statale/provinciale;tiziana chemotti;;;via stockstadt am rhein, 3 38060;villa lagarina;0464/411312;0464/411705;ic.villalagarina@pec.provincia.tn.it;dir.ic.villalagarina@scuole.provincia.tn.it;segr.ic.villalagarina@scuole.provincia.tn.it;https://www.icvillalagarina.it;tnmm846015
istituto comprensivo centro valsugana;"scuola secondaria di primo grado ""m. pola"" roncegno terme";;a carattere statale/provinciale;loredana montanaro;;;via don meggio, 2/a 38050;roncegno terme;0461/764581;0461/771046;ic.centrovalsugana@pec.provincia.tn.it;dir.ic.centrovalsugana@scuole.provincia.tn.it;segr.ic.centrovalsugana@scuole.provincia.tn.it;https://www.iccentrovalsugana.it;tnmm81302v
istituto comprensivo giudicarie esteriori;"scuola primaria ""san g. bosco"" s.lorenzo in banale";;a carattere statale/provinciale;bruno gentilini;;;via di prato - san lorenzo, 15/a 38078;san lorenzo dorsino;0465/701472;0465/702452;ic.giudicarieesteriori@pec.provincia.tn.it;dir.ic.pontearche@scuole.provincia.tn.it;segr.ic.pontearche@scuole.provincia.tn.it;https://www.giudicariescuola.it;tnee83705g
"istituto tecnico tecnologico ""g. marconi"" - rovereto";istituto tecnico per il settore tecnologico;;a carattere statale/provinciale;daniela depentori;;;via monti, 1 38068;rovereto;0464/411400;0464/419130;marconi@pec.provincia.tn.it;dir.itimarconi@scuole.provincia.tn.it;segr.itimarconi@scuole.provincia.tn.it;https://www.marconirovereto.it;tntf02000g
istituto comprensivo lavis;"scuola secondaria di primo grado ""a. stainer"" lavis";;a carattere statale/provinciale;francesca lasaracina;;;via sette, 13/a 38015;lavis;0461/246535;0461/242955;ic.lavis@pec.provincia.tn.it;dir.ic.lavis@scuole.provincia.tn.it;segr.ic.lavis@scuole.provincia.tn.it;https://www.iclavis.it;tnmm825014
"istituto di istruzione ""m. martini"" - mezzolombardo";istituto tecnico per il settore economico;;a carattere statale/provinciale;valentina zanolla;;;via perlasca, 4 38017;mezzolombardo;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;tntd00301l
istituto comprensivo trento 6;scuola primaria cadine;;a carattere statale/provinciale;chiara ghetta;;;via di coltura, 7 38123;trento;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;tnee85804g
"istituto tecnico tecnologico ""g. marconi"" - rovereto";;istituzione scolastica e formativa;a carattere statale/provinciale;daniela depentori;;;via monti, 1 38068;rovereto;0464/411400;0464/419130;marconi@pec.provincia.tn.it;dir.itimarconi@scuole.provincia.tn.it;segr.itimarconi@scuole.provincia.tn.it;https://www.marconirovereto.it;tntf02000g
"istituto comprensivo pergine 2 ""c. freinet""";"scuola secondaria di primo grado ""t. garbari"" pergine valsugana";;a carattere statale/provinciale;stefano morelato;;;via amstetten, 4 38057;pergine valsugana;0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;tnmm81501d
istituto comprensivo alta val di sole;scuola primaria passo tonale;;a carattere statale/provinciale;franco vanin;;;via nazionale, 12/c 38029;vermiglio;0364/903859;0463/750043;ic.altavaldisole@pec.provincia.tn.it;dir.icaltavaldisole@scuole.provincia.tn.it;segr.icaltavaldisole@scuole.provincia.tn.it;https://www.icaltavaldisole.it;tnee83207e
istituto comprensivo centro valsugana;scuola primaria marter;;a carattere statale/provinciale;loredana montanaro;;;via della chiesa, 14 38050;roncegno terme;0461/764581;0461/771046;ic.centrovalsugana@pec.provincia.tn.it;dir.ic.centrovalsugana@scuole.provincia.tn.it;segr.ic.centrovalsugana@scuole.provincia.tn.it;https://www.iccentrovalsugana.it;tnee813086
collegio arcivescovile dame inglesi - rovereto;scuola secondaria di primo grado arcivescovile dame inglesi rovereto;;paritaria/equiparata;christian bonazza;bruno daves;;corso bettini, 31 38068;rovereto;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;tn1m00200x
istituto comprensivo trento 6;"scuola secondaria di primo grado ""a. manzoni"" trento";;a carattere statale/provinciale;chiara ghetta;;;corso buonarroti, 50 38122;trento;0461/236214;0461/230583;ic.trento6@pec.provincia.tn.it;dir.ic.tn6@scuole.provincia.tn.it;segr.ic.tn6@scuole.provincia.tn.it;https://www.ictrento6.it;tnmm85801b
istituto comprensivo vigolo vattaro;"scuola primaria ""don t. segnana"" centa san nicolo'";;a carattere statale/provinciale;gabriella vitale;;;via don rossi - centa san nicolo, 4 38049;altopiano della vigolana;0461/848878;0461/845217;ic.vigolovattaro@pec.provincia.tn.it;dir.vigolovattaro@scuole.provincia.tn.it;segr.vigolovattaro@scuole.provincia.tn.it;https://www.icvigolovattaro.it;tnee80303a
istituto comprensivo cembra;"scuola primaria ""p. sartori"" sover";;a carattere statale/provinciale;stefano chesini;;;piazza s lorenzo, 10 38048;sover;0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;tnee822081
istituto comprensivo cembra;"scuola secondaria di primo grado ""a. vielmetti"" cembra";;a carattere statale/provinciale;stefano chesini;;;via negritelle - cembra, 1 38034;cembra lisignago;0461/683006;0461/682166;ic.cembra@pec.provincia.tn.it;dir.cembra@scuole.provincia.tn.it;segr.cembra@scuole.provincia.tn.it;https://www.iccembra.it;tnmm82201l
istituto comprensivo bassa anaunia - tuenno;"scuola secondaria di primo grado ""v. vielmetti"" denno";;a carattere statale/provinciale;licia campi;;;via colle verde, 3 38010;denno;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;tnmm82901b
"istituto tecnico economico e tecnologico ""f. e g. fontana"" - rovereto";istituto tecnico per il settore economico;;a carattere statale/provinciale;giuseppe santoli;;;via del teatro, 4 38068;rovereto;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;https://www.fgfontana.eu;tntd020009
"liceo ""a. rosmini"" - trento";educazione per adulti relativa al primo ciclo;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;tnct70500p
"istituto comprensivo pergine 2 ""c. freinet""";scuola primaria madrano;;a carattere statale/provinciale;stefano morelato;;;via d oltrefersina, 149 38057;pergine valsugana;0461/512312;0461/530043;ic.pergine2@pec.provincia.tn.it;dir.freinet@scuole.provincia.tn.it;segr.freinet@scuole.provincia.tn.it;https://www.icpergine2.it;tnee81504n
"istituto comprensivo trento 2 ""j. a. comenius""";scuola primaria casa serena;;a carattere statale/provinciale;carlo zanetti;;;via alle campanelle, 23 38121;trento;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;tnee820023
collegio arcivescovile dame inglesi - rovereto;scuola primaria arcivescovile dame inglesi rovereto;;paritaria/equiparata;christian bonazza;bruno daves;;corso bettini, 31 38068;rovereto;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;tn1e006002
