index;school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link;admission rate
263;"scuola primaria ""f. loss"" canal san bovo";localita lausen, 14 38050;canal san bovo;43962435;ic.primiero@pec.provincia.tn.it;tnee81001b;https://www.vivoscuola.it/content/view/full/29530;https://it.wikipedia.org/wiki/Canal_San_Bovo;https://www.vivoscuola.it/content/view/full/29537;100.0
264;scuola primaria mezzano;via iv novembre, 13 38050;mezzano;43962435;ic.primiero@pec.provincia.tn.it;tnee81003d;https://www.vivoscuola.it/content/view/full/29530;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/29538;100.0
265;"scuola secondaria di primo grado ""l. negrelli""  - fiera di primiero";viale monte grappa - fiera di primiero, 12 38054;primiero san martino di castrozza;43962435;ic.primiero@pec.provincia.tn.it;tnmm81002b;https://www.vivoscuola.it/content/view/full/29530;https://it.wikipedia.org/wiki/Primiero_San_Martino_di_Castrozza;https://www.vivoscuola.it/content/view/full/29539;100.0
266;scuola secondaria di primo grado canal san bovo;localita lausen, 13/z 38050;canal san bovo;43962435;ic.primiero@pec.provincia.tn.it;tnmm81001a;https://www.vivoscuola.it/content/view/full/29530;https://it.wikipedia.org/wiki/Canal_San_Bovo;https://www.vivoscuola.it/content/view/full/29540;100.0
267;scuola dell'infanzia di folgaria;via roma, 30 38064;folgaria;464721362;scuolainfanzia.folgaria@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Folgaria;https://www.vivoscuola.it/content/view/full/29546;
268;"scuola dell'infanzia di lavarone ""casa dell'arcobaleno""";frazione gionghi,   38046;lavarone;464783098;scuolainfanzia.lavarone@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Lavarone;https://www.vivoscuola.it/content/view/full/29547;
269;scuola dell'infanzia di luserna;via mazzini - prundle, 7 38040;luserna;464789608;scuolainfanzia.luserna@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Luserna;https://www.vivoscuola.it/content/view/full/29548;
270;scuola dell'infanzia di nosellari folgaria;via prati, 35 38064;folgaria;464787010;scuolainfanzia.nosellari@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Folgaria;https://www.vivoscuola.it/content/view/full/29549;
271;"scuola primaria ""s. lauton"" folgaria";via d acquisto, 21/a 38064;folgaria;464721283;ic.folgaria-lavarone@pec.provincia.tn.it;tnee804025;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Folgaria;https://www.vivoscuola.it/content/view/full/29542;100.0
272;scuola primaria lavarone;frazione gionghi,  107/5 38046;lavarone;464721283;ic.folgaria-lavarone@pec.provincia.tn.it;tnee804014;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Lavarone;https://www.vivoscuola.it/content/view/full/29543;100.0
273;"scuola secondaria di primo grado ""g. prati"" lavarone";frazione gionghi, 107/6 38046;lavarone;464721283;ic.folgaria-lavarone@pec.provincia.tn.it;tnmm804024;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Lavarone;https://www.vivoscuola.it/content/view/full/29544;100.0
274;"scuola secondaria di primo grado ""p. rella"" folgaria";piazza marconi, 85 38064;folgaria;464721283;ic.folgaria-lavarone@pec.provincia.tn.it;tnmm804013;https://www.vivoscuola.it/content/view/full/29541;https://it.wikipedia.org/wiki/Folgaria;https://www.vivoscuola.it/content/view/full/29545;98.21428571428571
275;"scuola primaria ""c.a. martini"" revo'";via delle maddalene, 7 38028;novella;463831134;ic.fondo@pec.provincia.tn.it;tnee828091;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Novella_(Italia);https://www.vivoscuola.it/content/view/full/29551;100.0
276;"scuola primaria ""madre teresa di calcutta"" romeno";via monsignor rosati, 1 38010;romeno;463831134;ic.fondo@pec.provincia.tn.it;tnee82805r;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Romeno_(Italia);https://www.vivoscuola.it/content/view/full/29552;100.0
277;"scuola primaria ""padre a. stefenelli"" fondo";piazza don stefenelli - fondo, 2 38020;borgo d'anaunia;463831134;ic.fondo@pec.provincia.tn.it;tnee82804q;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Borgo_d%27Anaunia;https://www.vivoscuola.it/content/view/full/29553;100.0
278;"scuola primaria ""stefano zuech"" brez";via nigaiola - brez, 1 38028;novella;463831134;ic.fondo@pec.provincia.tn.it;tnee82808x;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Novella_(Italia);https://www.vivoscuola.it/content/view/full/29554;100.0
279;scuola primaria castelfondo;via madonna pellegrina, 5 38020;borgo d'anaunia;463831134;ic.fondo@pec.provincia.tn.it;tnee82801l;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Borgo_d%27Anaunia;https://www.vivoscuola.it/content/view/full/29555;100.0
280;scuola primaria cavareno;piazzale savera, 1 38011;cavareno;463831134;ic.fondo@pec.provincia.tn.it;tnee82802n;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Cavareno;https://www.vivoscuola.it/content/view/full/29556;100.0
281;scuola primaria sanzeno;frazione banco, 98 38010;sanzeno;463831134;ic.fondo@pec.provincia.tn.it;tnee828103;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Sanzeno;https://www.vivoscuola.it/content/view/full/29557;100.0
282;scuola primaria sarnonico;via manzoni, 7 38011;sarnonico;463831134;ic.fondo@pec.provincia.tn.it;tnee82807v;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Sarnonico;https://www.vivoscuola.it/content/view/full/29558;100.0
283;"scuola secondaria di primo grado ""c.a. martini"" revo'";via canestrini, 7 38028;novella;463831134;ic.fondo@pec.provincia.tn.it;tnmm82802l;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Novella_(Italia);https://www.vivoscuola.it/content/view/full/29559;94.44444444444444
284;"scuola secondaria di primo grado ""g. b. lampi"" fondo";via laviosa zambotti - fondo, 24 38020;borgo d'anaunia;463831134;ic.fondo@pec.provincia.tn.it;tnmm82803n;https://www.vivoscuola.it/content/view/full/29550;https://it.wikipedia.org/wiki/Borgo_d%27Anaunia;https://www.vivoscuola.it/content/view/full/29560;98.22222222222223
285;"scuola primaria ""g. graffer"" stenico";via risorgimento, 11/a 38070;stenico;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnee83706l;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/Stenico;https://www.vivoscuola.it/content/view/full/29562;100.0
286;"scuola primaria ""san g. bosco"" s.lorenzo in banale";via di prato - san lorenzo, 15/a 38078;san lorenzo dorsino;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnee83705g;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/San_Lorenzo_Dorsino;https://www.vivoscuola.it/content/view/full/29563;100.0
287;scuola primaria campo lomaso;frazione campo lomaso - lomaso,  1 38070;comano terme;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnee83704e;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/Comano_Terme;https://www.vivoscuola.it/content/view/full/29564;100.0
288;scuola primaria fiave';via de gasperi,   38075;fiavé;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnee83703d;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/Fiav%C3%A9;https://www.vivoscuola.it/content/view/full/29565;100.0
289;scuola primaria rango bleggio superiore;frazione rango,   38071;bleggio superiore;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnee83702c;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/Bleggio_Superiore;https://www.vivoscuola.it/content/view/full/29566;100.0
290;"scuola secondaria di primo grado ""g. prati"" ponte arche";via s giovanni bosco - ponte arche - bleggio inferiore, 14 38070;comano terme;465701472;ic.giudicarieesteriori@pec.provincia.tn.it;tnmm83701a;https://www.vivoscuola.it/content/view/full/29561;https://it.wikipedia.org/wiki/Comano_Terme;https://www.vivoscuola.it/content/view/full/29567;99.20318725099602
291;"scuola primaria ""f.lli filzi"" rovereto";via unione, 23 38068;rovereto;464431515;ic.isera-rovereto@pec.provincia.tn.it;tnee84502b;https://www.vivoscuola.it/content/view/full/29569;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29570;99.74424552429667
292;"scuola primaria ""r. levi montalcini"" isera";viale provinciale,   38060;isera;464431515;ic.isera-rovereto@pec.provincia.tn.it;tnee84501a;https://www.vivoscuola.it/content/view/full/29569;https://it.wikipedia.org/wiki/Isera;https://www.vivoscuola.it/content/view/full/29571;100.0
293;"scuola secondaria di primo grado ""a. degasperi"" rovereto";viale della vittoria, 43 38068;rovereto;464431515;ic.isera-rovereto@pec.provincia.tn.it;tnmm845019;https://www.vivoscuola.it/content/view/full/29569;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29572;99.08256880733946
294;"scuola primaria ""a. frank"" zambana";piazza ss filippo e giacomo, 1 38010;terre d'adige;461246535;ic.lavis@pec.provincia.tn.it;tnee825037;https://www.vivoscuola.it/content/view/full/29573;https://it.wikipedia.org/wiki/Terre_d%27Adige;https://www.vivoscuola.it/content/view/full/29574;100.0
295;"scuola primaria ""don g. grazioli"" lavis";via degasperi, 18 38015;lavis;461246535;ic.lavis@pec.provincia.tn.it;tnee825015;https://www.vivoscuola.it/content/view/full/29573;https://it.wikipedia.org/wiki/Lavis;https://www.vivoscuola.it/content/view/full/29575;100.0
296;scuola primaria pressano lavis;via pilati, 31 38015;lavis;461246535;ic.lavis@pec.provincia.tn.it;tnee825026;https://www.vivoscuola.it/content/view/full/29573;https://it.wikipedia.org/wiki/Lavis;https://www.vivoscuola.it/content/view/full/29576;98.94736842105263
297;"scuola secondaria di primo grado ""a. stainer"" lavis";via sette, 13/a 38015;lavis;461246535;ic.lavis@pec.provincia.tn.it;tnmm825014;https://www.vivoscuola.it/content/view/full/29573;https://it.wikipedia.org/wiki/Lavis;https://www.vivoscuola.it/content/view/full/29577;98.93617021276596
298;"scuola primaria ""c. chiesa"" caldonazzo";via asilo, 3 38052;caldonazzo;461706146;ic.levicoterme@pec.provincia.tn.it;tnee818023;https://www.vivoscuola.it/content/view/full/29578;https://it.wikipedia.org/wiki/Caldonazzo;https://www.vivoscuola.it/content/view/full/29579;100.0
299;"scuola primaria ""g. rosanelli"" tenna";via albere, 2 38050;tenna;461706146;ic.levicoterme@pec.provincia.tn.it;tnee818045;https://www.vivoscuola.it/content/view/full/29578;https://it.wikipedia.org/wiki/Tenna_(comune);https://www.vivoscuola.it/content/view/full/29580;100.0
300;"scuola primaria ""padre b. martinelli"" calceranica al lago";via della scuola, 2 38050;calceranica al lago;461706146;ic.levicoterme@pec.provincia.tn.it;tnee818012;https://www.vivoscuola.it/content/view/full/29578;https://it.wikipedia.org/wiki/Calceranica_al_Lago;https://www.vivoscuola.it/content/view/full/29581;100.0
301;scuola primaria levico terme;via della pace, 5 38056;levico terme;461706146;ic.levicoterme@pec.provincia.tn.it;tnee818034;https://www.vivoscuola.it/content/view/full/29578;https://it.wikipedia.org/wiki/Levico_Terme;https://www.vivoscuola.it/content/view/full/29582;99.71428571428571
302;"scuola secondaria di primo grado ""g. b. de gasparis"" levico terme";via della pace, 5 38056;levico terme;461706146;ic.levicoterme@pec.provincia.tn.it;tnmm818011;https://www.vivoscuola.it/content/view/full/29578;https://it.wikipedia.org/wiki/Levico_Terme;https://www.vivoscuola.it/content/view/full/29583;98.48866498740554
303;"scuola primaria ""a. degasperi"" mezzocorona";via dante, 9 38016;mezzocorona;461605409;ic.mezzocorona@pec.provincia.tn.it;tnee82304l;https://www.vivoscuola.it/content/view/full/29584;https://it.wikipedia.org/wiki/Mezzocorona;https://www.vivoscuola.it/content/view/full/29585;100.0
304;"scuola primaria ""f. biasi"" s.michele all'adige";via biasi, 1 38010;san michele all'adige;461605409;ic.mezzocorona@pec.provincia.tn.it;tnee82302e;https://www.vivoscuola.it/content/view/full/29584;https://it.wikipedia.org/wiki/San_Michele_all%27Adige;https://www.vivoscuola.it/content/view/full/29586;100.0
305;"scuola primaria ""f.lli bronzetti"" rovere' della luna";via rosmini, 5/a 38030;roveré della luna;461605409;ic.mezzocorona@pec.provincia.tn.it;tnee82305n;https://www.vivoscuola.it/content/view/full/29584;https://it.wikipedia.org/wiki/Rover%C3%A9_della_Luna;https://www.vivoscuola.it/content/view/full/29587;100.0
306;scuola primaria grumo;via marconi, 65 38010;san michele all'adige;461605409;ic.mezzocorona@pec.provincia.tn.it;tnee82301d;https://www.vivoscuola.it/content/view/full/29584;https://it.wikipedia.org/wiki/San_Michele_all%27Adige;https://www.vivoscuola.it/content/view/full/29588;100.0
307;"scuola secondaria di primo grado ""e. chini"" mezzocorona";via dante, 9 38016;mezzocorona;461605409;ic.mezzocorona@pec.provincia.tn.it;tnmm82301c;https://www.vivoscuola.it/content/view/full/29584;https://it.wikipedia.org/wiki/Mezzocorona;https://www.vivoscuola.it/content/view/full/29589;99.44289693593315
308;"scuola primaria ""c. darwin"" mezzolombardo";via filos, 3 38017;mezzolombardo;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee824019;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29591;100.0
309;"scuola primaria ""don l. rossi"" fai della paganella";via villa, 21 38010;fai della paganella;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee82405d;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Fai_della_Paganella;https://www.vivoscuola.it/content/view/full/29592;100.0
310;"scuola primaria ""l. nicolussi"" molveno";piazza scuole, 2 38018;molveno;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee82407g;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Molveno;https://www.vivoscuola.it/content/view/full/29593;100.0
311;"scuola primaria ""san g. bosco"" spormaggiore";via alt spaur, 5 38010;spormaggiore;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee82408l;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Spormaggiore;https://www.vivoscuola.it/content/view/full/29594;100.0
312;scuola primaria andalo;piazza s vito, 1 38010;andalo;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee82406e;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Andalo;https://www.vivoscuola.it/content/view/full/29595;100.0
313;scuola primaria nave san rocco;piazza s rocco, 15 38010;terre d'adige;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnee82403b;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Terre_d%27Adige;https://www.vivoscuola.it/content/view/full/29596;100.0
314;"scuola secondaria di primo grado ""a. eccher dall'eco"" mezzolombardo";via degli alpini, 17 38017;mezzolombardo;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnmm824018;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29597;99.65986394557824
315;"scuola secondaria di primo grado ""c. battisti"" andalo";piazza s vito, 1 38010;andalo;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnmm82403a;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Andalo;https://www.vivoscuola.it/content/view/full/29598;100.0
316;scuola secondaria di primo grado spormaggiore;via alt spaur, 5 38010;spormaggiore;461601125;ic.mezzolombardo@pec.provincia.tn.it;tnmm82404b;https://www.vivoscuola.it/content/view/full/29590;https://it.wikipedia.org/wiki/Spormaggiore;https://www.vivoscuola.it/content/view/full/29599;100.0
317;scuola primaria mori;via scuole, 21 38065;mori;464918669;ic.mori@pec.provincia.tn.it;tnee84901n;https://www.vivoscuola.it/content/view/full/29600;https://it.wikipedia.org/wiki/Mori_(Italia);https://www.vivoscuola.it/content/view/full/29602;100.0
318;scuola primaria ronzo chienis;via del car, 38 38060;ronzo-chienis;464918669;ic.mori@pec.provincia.tn.it;tnee84903q;https://www.vivoscuola.it/content/view/full/29600;https://it.wikipedia.org/wiki/Ronzo-Chienis;https://www.vivoscuola.it/content/view/full/29603;100.0
319;"scuola secondaria di primo grado ""b. malfatti"" mori";via giovanni xxiii, 64 38065;mori;464918669;ic.mori@pec.provincia.tn.it;tnmm84901l;https://www.vivoscuola.it/content/view/full/29600;https://it.wikipedia.org/wiki/Mori_(Italia);https://www.vivoscuola.it/content/view/full/29604;99.62406015037594
320;"scuola primaria ""don l. milani"" pergine valsugana";via monte cristallo, 2 38057;pergine valsugana;461532261;ic.pergine1@pec.provincia.tn.it;tnee81402q;https://www.vivoscuola.it/content/view/full/29606;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29607;100.0
321;scuola primaria canezza;via delle scuole, 4 38057;pergine valsugana;461532261;ic.pergine1@pec.provincia.tn.it;tnee81403r;https://www.vivoscuola.it/content/view/full/29606;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29608;100.0
